CustomerID,Recency,Frequency,Monetary,F_Rank,R_Score,F_Score,M_Score,Segment
15939.0,90,14,6100.01,4140.0,2,5,5,At-Risk
15940.0,311,1,35.8,921.0,1,2,1,At-Risk
15942.0,134,1,337.44,922.0,2,2,2,At-Risk
15944.0,277,1,325.1,923.0,1,2,2,At-Risk
15945.0,365,1,181.0,924.0,1,2,1,At-Risk
15947.0,83,1,1708.24,925.0,2,2,4,At-Risk
15948.0,8,2,955.24,2014.0,5,3,4,At-Risk
15949.0,17,2,364.72,2015.0,4,3,2,At-Risk
15950.0,32,4,1744.71,3095.0,4,4,4,Loyal
15951.0,9,2,708.22,2016.0,5,3,3,At-Risk
15952.0,34,4,781.91,3096.0,3,4,3,At-Risk
15953.0,15,8,1657.28,3849.0,4,5,4,Loyal
15955.0,24,14,4416.26,4141.0,4,5,5,Loyal
15957.0,32,1,428.89,926.0,4,2,2,At-Risk
15958.0,74,1,104.35,927.0,2,2,1,At-Risk
15963.0,20,2,470.76,2017.0,4,3,2,At-Risk
15965.0,17,4,808.87,3097.0,4,4,3,Loyal
15967.0,23,2,397.68,2018.0,4,3,2,At-Risk
15969.0,3,3,666.1,2629.0,5,4,3,Loyal
15970.0,304,1,314.1,928.0,1,2,2,At-Risk
15971.0,18,12,4194.9,4084.0,4,5,5,Loyal
15973.0,367,1,307.82000000000005,929.0,1,2,2,At-Risk
15974.0,39,7,3442.15,3717.0,3,5,5,At-Risk
15975.0,84,1,371.01,930.0,2,2,2,At-Risk
15976.0,165,2,427.64,2019.0,2,3,2,At-Risk
15977.0,17,2,1054.73,2020.0,4,3,4,At-Risk
15978.0,77,1,1098.78,931.0,2,2,4,At-Risk
15980.0,89,3,2398.86,2630.0,2,4,5,At-Risk
15981.0,25,8,3408.48,3850.0,4,5,5,Loyal
15983.0,22,4,1465.12,3098.0,4,4,4,Loyal
15984.0,3,10,2780.63,3978.0,5,5,5,High Value
15985.0,123,2,1142.42,2021.0,2,3,4,At-Risk
15986.0,30,1,168.12,932.0,4,2,1,At-Risk
15987.0,12,7,1432.77,3718.0,5,5,4,High Value
15988.0,19,1,156.78,933.0,4,2,1,At-Risk
15990.0,44,2,792.11,2022.0,3,3,3,At-Risk
15992.0,4,1,41.989999999999995,934.0,5,2,1,At-Risk
15993.0,9,7,2768.97,3719.0,5,5,5,High Value
15994.0,55,1,414.27,935.0,3,2,2,At-Risk
15996.0,88,6,1032.58,3569.0,2,5,4,At-Risk
15998.0,37,5,3080.22,3384.0,3,4,5,At-Risk
16000.0,3,3,12393.7,2631.0,5,4,5,Loyal
16003.0,30,5,2735.37,3385.0,4,4,5,Loyal
16005.0,12,4,578.71,3099.0,5,4,3,Loyal
16006.0,211,1,101.4,936.0,1,2,1,At-Risk
16007.0,48,4,1693.81,3100.0,3,4,4,At-Risk
16008.0,24,3,478.78,2632.0,4,4,2,Loyal
16009.0,22,4,972.11,3101.0,4,4,4,Loyal
16010.0,246,3,392.4,2633.0,1,4,2,At-Risk
16011.0,8,16,3352.96,4181.0,5,5,5,High Value
16012.0,35,3,1415.29,2634.0,3,4,4,At-Risk
16013.0,4,47,37130.6,4318.0,5,5,5,High Value
16014.0,38,3,646.83,2635.0,3,4,3,At-Risk
16015.0,4,3,704.26,2636.0,5,4,3,Loyal
16016.0,3,8,1465.51,3851.0,5,5,4,High Value
16017.0,47,1,211.88,937.0,3,2,1,At-Risk
16018.0,39,2,408.90000000000003,2023.0,3,3,2,At-Risk
16019.0,47,9,3786.2400000000002,3929.0,3,5,5,At-Risk
16020.0,17,3,851.01,2637.0,4,4,3,Loyal
16022.0,260,1,602.63,938.0,1,2,3,At-Risk
16023.0,46,3,719.81,2638.0,3,4,3,At-Risk
16024.0,12,1,245.75,939.0,5,2,1,At-Risk
16025.0,30,1,439.65999999999997,940.0,4,2,2,At-Risk
16026.0,43,1,236.09,941.0,3,2,1,At-Risk
16027.0,92,6,934.62,3570.0,2,5,4,At-Risk
16029.0,39,62,72708.09,4327.0,3,5,5,At-Risk
16030.0,310,1,331.24,942.0,1,2,2,At-Risk
16031.0,92,2,547.9,2024.0,2,3,3,At-Risk
16033.0,6,20,8778.82,4233.0,5,5,5,High Value
16034.0,196,3,437.7,2639.0,1,4,2,At-Risk
16036.0,87,2,758.92,2025.0,2,3,3,At-Risk
16037.0,270,3,855.02,2640.0,1,4,3,At-Risk
16038.0,8,3,471.78000000000003,2641.0,5,4,2,Loyal
16040.0,65,3,1313.55,2642.0,3,4,4,At-Risk
16041.0,31,3,3166.4,2643.0,4,4,5,Loyal
16042.0,22,5,1177.47,3386.0,4,4,4,Loyal
16043.0,38,4,773.99,3102.0,3,4,3,At-Risk
16045.0,120,4,1340.7,3103.0,2,4,4,At-Risk
16048.0,373,2,256.44,2026.0,1,3,2,At-Risk
16049.0,40,3,1074.81,2644.0,3,4,4,At-Risk
16050.0,174,1,137.9,943.0,2,2,1,At-Risk
16052.0,54,1,362.06,944.0,3,2,2,At-Risk
16053.0,33,2,1511.95,2027.0,4,3,4,At-Risk
16054.0,145,1,783.9,945.0,2,2,3,At-Risk
16055.0,221,1,134.8,946.0,1,2,1,At-Risk
16056.0,45,1,650.75,947.0,3,2,3,At-Risk
16057.0,16,7,2263.12,3720.0,4,5,5,Loyal
16059.0,66,6,1453.16,3571.0,3,5,4,At-Risk
16062.0,10,4,1153.62,3104.0,5,4,4,Loyal
16063.0,260,1,335.32,948.0,1,2,2,At-Risk
16065.0,365,1,367.14,949.0,1,2,2,At-Risk
16066.0,17,5,1521.04,3387.0,4,4,4,Loyal
16070.0,22,2,852.15,2028.0,4,3,3,At-Risk
16071.0,45,1,326.24,950.0,3,2,2,At-Risk
16072.0,288,1,584.3199999999999,951.0,1,2,3,At-Risk
16073.0,297,1,122.39999999999999,952.0,1,2,1,At-Risk
16076.0,3,10,2234.73,3979.0,5,5,5,High Value
16078.0,284,1,79.2,953.0,1,2,1,At-Risk
16079.0,17,3,1352.0,2645.0,4,4,4,Loyal
16080.0,82,2,217.16,2029.0,2,3,1,At-Risk
16081.0,56,5,2799.42,3388.0,3,4,5,At-Risk
16083.0,101,2,1317.62,2030.0,2,3,4,At-Risk
16084.0,299,1,436.18,954.0,1,2,2,At-Risk
16085.0,23,5,981.51,3389.0,4,4,4,Loyal
16086.0,59,5,1121.39,3390.0,3,4,4,At-Risk
16091.0,155,2,315.06,2031.0,2,3,2,At-Risk
16092.0,115,3,817.86,2646.0,2,4,3,At-Risk
16093.0,107,1,17.0,955.0,2,2,1,At-Risk
16094.0,12,4,1078.23,3105.0,5,4,4,Loyal
16096.0,264,1,320.62,956.0,1,2,2,At-Risk
16097.0,240,1,185.04999999999998,957.0,1,2,1,At-Risk
16098.0,88,7,2005.63,3721.0,2,5,4,At-Risk
16099.0,50,3,731.9,2647.0,3,4,3,At-Risk
16101.0,71,1,1290.7,958.0,3,2,4,At-Risk
16102.0,42,3,1842.14,2648.0,3,4,4,At-Risk
16103.0,7,6,1429.64,3572.0,5,5,4,High Value
16104.0,62,1,298.21,959.0,3,2,2,At-Risk
16105.0,249,1,336.96,960.0,1,2,2,At-Risk
16106.0,66,1,108.38,961.0,3,2,1,At-Risk
16107.0,18,7,3204.1600000000003,3722.0,4,5,5,Loyal
16108.0,85,1,842.5,962.0,2,2,3,At-Risk
16109.0,219,2,611.88,2032.0,1,3,3,At-Risk
16110.0,45,3,1320.95,2649.0,3,4,4,At-Risk
16112.0,143,4,195.73999999999998,3106.0,2,4,1,At-Risk
16113.0,183,1,161.38,963.0,1,2,1,At-Risk
16114.0,171,1,135.75000000000003,964.0,2,2,1,At-Risk
16115.0,10,8,1660.8799999999999,3852.0,5,5,4,High Value
16116.0,212,1,612.78,965.0,1,2,3,At-Risk
16117.0,190,1,232.21,966.0,1,2,1,At-Risk
16119.0,8,2,423.36,2033.0,5,3,2,At-Risk
16120.0,59,4,1309.14,3107.0,3,4,4,At-Risk
16121.0,57,2,854.66,2034.0,3,3,3,At-Risk
16122.0,73,4,684.4200000000001,3108.0,2,4,3,At-Risk
16123.0,52,1,307.78,967.0,3,2,2,At-Risk
16124.0,317,1,249.0,968.0,1,2,2,At-Risk
16125.0,367,1,289.35,969.0,1,2,2,At-Risk
16126.0,29,4,6287.77,3109.0,4,4,5,Loyal
16127.0,39,1,656.25,970.0,3,2,3,At-Risk
16128.0,18,5,1880.22,3391.0,4,4,4,Loyal
16131.0,52,6,3506.54,3573.0,3,5,5,At-Risk
16133.0,4,33,14589.04,4301.0,5,5,5,High Value
16134.0,22,2,618.09,2035.0,4,3,3,At-Risk
16135.0,263,1,517.55,971.0,1,2,3,At-Risk
16136.0,60,3,709.38,2650.0,3,4,3,At-Risk
16139.0,19,3,635.41,2651.0,4,4,3,Loyal
16140.0,66,2,725.18,2036.0,3,3,3,At-Risk
16141.0,88,1,620.4,972.0,2,2,3,At-Risk
16142.0,250,1,535.34,973.0,1,2,3,At-Risk
16143.0,3,6,2424.94,3574.0,5,5,5,High Value
16144.0,247,1,175.2,974.0,1,2,1,At-Risk
16145.0,9,11,3799.4900000000002,4039.0,5,5,5,High Value
16146.0,157,3,734.13,2652.0,2,4,3,At-Risk
16147.0,134,1,375.0,975.0,2,2,2,At-Risk
16148.0,296,1,76.32000000000001,976.0,1,2,1,At-Risk
16149.0,5,2,280.52,2037.0,5,3,2,At-Risk
16150.0,43,5,2053.02,3392.0,3,4,5,At-Risk
16152.0,269,1,1829.04,977.0,1,2,4,At-Risk
16153.0,50,5,1824.23,3393.0,3,4,4,At-Risk
16156.0,9,9,3092.04,3930.0,5,5,5,High Value
16157.0,16,3,656.69,2653.0,4,4,3,Loyal
16159.0,282,1,348.2,978.0,1,2,2,At-Risk
16160.0,65,2,1025.44,2038.0,3,3,4,At-Risk
16161.0,2,19,5533.67,4223.0,5,5,5,High Value
16162.0,252,1,37.4,979.0,1,2,1,At-Risk
16163.0,232,2,856.6,2039.0,1,3,3,At-Risk
16164.0,17,3,822.48,2654.0,4,4,3,Loyal
16168.0,11,27,3787.6,4283.0,5,5,5,High Value
16169.0,8,4,1822.97,3110.0,5,4,4,Loyal
16170.0,51,6,1885.05,3575.0,3,5,4,At-Risk
16171.0,59,1,73.2,980.0,3,2,1,At-Risk
16172.0,95,5,1140.21,3394.0,2,4,4,At-Risk
16173.0,16,6,1418.32,3576.0,4,5,4,Loyal
16174.0,126,3,1009.5500000000001,2655.0,2,4,4,At-Risk
16175.0,94,4,1037.59,3111.0,2,4,4,At-Risk
16177.0,50,1,331.95,981.0,3,2,2,At-Risk
16178.0,138,1,197.9,982.0,2,2,1,At-Risk
16179.0,61,1,215.83,983.0,3,2,1,At-Risk
16180.0,100,8,10254.18,3853.0,2,5,5,At-Risk
16181.0,73,1,305.54,984.0,2,2,2,At-Risk
16182.0,72,4,6617.65,3112.0,3,4,5,At-Risk
16183.0,67,1,338.71000000000004,985.0,3,2,2,At-Risk
16184.0,64,6,1158.79,3577.0,3,5,4,At-Risk
16185.0,17,2,529.41,2040.0,4,3,3,At-Risk
16186.0,23,12,4006.94,4085.0,4,5,5,Loyal
16187.0,32,15,6911.4400000000005,4168.0,4,5,5,Loyal
16188.0,45,4,981.86,3113.0,3,4,4,At-Risk
16189.0,16,2,215.48,2041.0,4,3,1,At-Risk
16190.0,40,1,215.08,986.0,3,2,1,At-Risk
16191.0,3,13,5180.52,4119.0,5,5,5,High Value
16193.0,237,1,314.45,987.0,1,2,2,At-Risk
16198.0,75,1,400.68,988.0,2,2,2,At-Risk
16200.0,4,2,1068.8700000000001,2042.0,5,3,4,At-Risk
16201.0,3,4,1863.47,3114.0,5,4,4,Loyal
16202.0,361,1,365.27,989.0,1,2,2,At-Risk
16203.0,59,4,592.9,3115.0,3,4,3,At-Risk
16204.0,23,1,384.18,990.0,4,2,2,At-Risk
16205.0,31,4,751.03,3116.0,4,4,3,Loyal
16206.0,55,4,537.0600000000001,3117.0,3,4,3,At-Risk
16207.0,25,1,394.38,991.0,4,2,2,At-Risk
16208.0,45,2,664.26,2043.0,3,3,3,At-Risk
16209.0,89,5,2262.62,3395.0,2,4,5,At-Risk
16210.0,2,17,21076.3,4195.0,5,5,5,High Value
16211.0,89,1,547.02,992.0,2,2,3,At-Risk
16212.0,19,2,690.34,2044.0,4,3,3,At-Risk
16213.0,79,1,159.0,993.0,2,2,1,At-Risk
16214.0,171,3,1062.75,2656.0,2,4,4,At-Risk
16215.0,81,1,242.35,994.0,2,2,1,At-Risk
16216.0,267,1,914.9300000000001,995.0,1,2,3,At-Risk
16217.0,235,2,304.25,2045.0,1,3,2,At-Risk
16218.0,30,7,3084.68,3723.0,4,5,5,Loyal
16221.0,37,3,860.86,2657.0,3,4,3,At-Risk
16222.0,318,1,773.5500000000001,996.0,1,2,3,At-Risk
16224.0,57,4,1295.3,3118.0,3,4,4,At-Risk
16225.0,45,5,1096.32,3396.0,3,4,4,At-Risk
16226.0,203,3,255.12,2658.0,1,4,2,At-Risk
16227.0,225,1,314.22,997.0,1,2,2,At-Risk
16229.0,87,2,1010.6,2046.0,2,3,4,At-Risk
16230.0,190,2,542.03,2047.0,1,3,3,At-Risk
16232.0,44,4,990.88,3119.0,3,4,4,At-Risk
16233.0,71,3,536.6800000000001,2659.0,3,4,3,At-Risk
16235.0,41,4,857.31,3120.0,3,4,3,At-Risk
16236.0,78,1,432.2,998.0,2,2,2,At-Risk
16239.0,57,2,414.2,2048.0,3,3,2,At-Risk
16240.0,24,2,3718.8,2049.0,4,3,5,At-Risk
16241.0,10,13,2590.31,4120.0,5,5,5,High Value
16242.0,8,7,3579.86,3724.0,5,5,5,High Value
16243.0,34,2,409.1,2050.0,3,3,2,At-Risk
16244.0,212,2,1522.75,2051.0,1,3,4,At-Risk
16245.0,24,3,1413.66,2660.0,4,4,4,Loyal
16247.0,170,1,114.56,999.0,2,2,1,At-Risk
16248.0,62,1,152.94,1000.0,3,2,1,At-Risk
16249.0,53,5,1800.07,3397.0,3,4,4,At-Risk
16250.0,261,2,389.44,2052.0,1,3,2,At-Risk
16253.0,67,2,3683.86,2053.0,3,3,5,At-Risk
16255.0,17,8,2619.91,3854.0,4,5,5,Loyal
16256.0,267,1,752.4300000000001,1001.0,1,2,3,At-Risk
16257.0,177,1,21.95,1002.0,2,2,1,At-Risk
16258.0,45,5,5203.51,3398.0,3,4,5,At-Risk
16260.0,51,1,1035.45,1003.0,3,2,4,At-Risk
16261.0,17,4,728.54,3121.0,4,4,3,Loyal
16265.0,9,9,5347.0,3931.0,5,5,5,High Value
16266.0,74,7,861.89,3725.0,2,5,3,At-Risk
16268.0,71,2,617.65,2054.0,3,3,3,At-Risk
16270.0,353,1,1141.24,1004.0,1,2,4,At-Risk
16271.0,16,4,1389.64,3122.0,4,4,4,Loyal
16272.0,117,1,411.7,1005.0,2,2,2,At-Risk
16274.0,373,1,331.55,1006.0,1,2,2,At-Risk
16275.0,197,1,559.87,1007.0,1,2,3,At-Risk
16276.0,177,1,810.6000000000001,1008.0,2,2,3,At-Risk
16278.0,100,1,566.38,1009.0,2,2,3,At-Risk
16279.0,21,3,1502.78,2661.0,4,4,4,Loyal
16281.0,72,1,2062.06,1010.0,3,2,5,At-Risk
16282.0,340,1,168.3,1011.0,1,2,1,At-Risk
16283.0,6,5,1569.11,3399.0,5,4,4,Loyal
16284.0,31,2,812.68,2055.0,4,3,3,At-Risk
16287.0,170,1,142.5,1012.0,2,2,1,At-Risk
16292.0,122,1,302.25,1013.0,2,2,2,At-Risk
16293.0,22,10,2248.9900000000002,3980.0,4,5,5,Loyal
16295.0,10,4,1328.55,3123.0,5,4,4,Loyal
16297.0,269,1,301.9,1014.0,1,2,2,At-Risk
16298.0,23,3,598.2,2662.0,4,4,3,Loyal
16302.0,127,1,233.22,1015.0,2,2,1,At-Risk
16303.0,26,3,5360.63,2663.0,4,4,5,Loyal
16305.0,139,1,361.21999999999997,1016.0,2,2,2,At-Risk
16306.0,214,6,632.27,3578.0,1,5,3,At-Risk
16308.0,38,4,2560.0,3124.0,3,4,5,At-Risk
16309.0,106,2,706.57,2056.0,2,3,3,At-Risk
16311.0,18,2,616.26,2057.0,4,3,3,At-Risk
16313.0,3,2,274.15000000000003,2058.0,5,3,2,At-Risk
16315.0,331,1,226.37,1017.0,1,2,1,At-Risk
16316.0,64,8,2938.91,3855.0,3,5,5,At-Risk
16317.0,120,3,1341.65,2664.0,2,4,4,At-Risk
16318.0,35,1,328.15,1018.0,3,2,2,At-Risk
16319.0,218,1,404.40000000000003,1019.0,1,2,2,At-Risk
16320.0,172,2,1038.46,2059.0,2,3,4,At-Risk
16321.0,72,5,373.65000000000003,3400.0,3,4,2,At-Risk
16322.0,1,2,326.75,2060.0,5,3,2,At-Risk
16323.0,196,1,207.50000000000003,1020.0,1,2,1,At-Risk
16324.0,128,3,408.59000000000003,2665.0,2,4,2,At-Risk
16325.0,47,3,594.24,2666.0,3,4,3,At-Risk
16326.0,6,14,3039.2200000000003,4142.0,5,5,5,High Value
16327.0,14,6,3789.67,3579.0,5,5,5,High Value
16330.0,18,3,251.91,2667.0,4,4,2,Loyal
16332.0,28,7,1582.8,3726.0,4,5,4,Loyal
16333.0,8,22,26626.8,4255.0,5,5,5,High Value
16337.0,37,1,151.05,1021.0,3,2,1,At-Risk
16338.0,157,1,214.79999999999998,1022.0,2,2,1,At-Risk
16339.0,284,1,94.05,1023.0,1,2,1,At-Risk
16340.0,107,1,534.31,1024.0,2,2,3,At-Risk
16341.0,25,4,1971.87,3125.0,4,4,4,Loyal
16342.0,75,4,322.41,3126.0,2,4,2,At-Risk
16343.0,16,2,328.58,2061.0,4,3,2,At-Risk
16344.0,158,1,101.10000000000001,1025.0,2,2,1,At-Risk
16345.0,44,1,565.46,1026.0,3,2,3,At-Risk
16347.0,11,2,847.45,2062.0,5,3,3,At-Risk
16348.0,32,7,1413.31,3727.0,4,5,4,Loyal
16349.0,291,1,53.5,1027.0,1,2,1,At-Risk
16350.0,21,4,1116.47,3127.0,4,4,4,Loyal
16351.0,333,1,153.9,1028.0,1,2,1,At-Risk
16352.0,18,2,494.44,2063.0,4,3,3,At-Risk
16353.0,4,23,6675.71,4261.0,5,5,5,High Value
16354.0,63,2,395.8,2064.0,3,3,2,At-Risk
16356.0,198,3,211.77,2668.0,1,4,1,At-Risk
16357.0,33,3,658.88,2669.0,4,4,3,Loyal
16358.0,1,4,2027.5,3128.0,5,4,4,Loyal
16359.0,7,9,1750.92,3932.0,5,5,4,High Value
16360.0,5,6,3450.41,3580.0,5,5,5,High Value
16361.0,10,4,891.21,3129.0,5,4,3,Loyal
16362.0,32,5,709.99,3401.0,4,4,3,Loyal
16363.0,53,1,109.36000000000001,1029.0,3,2,1,At-Risk
16364.0,12,2,705.79,2065.0,5,3,3,At-Risk
16365.0,18,9,1540.42,3933.0,4,5,4,Loyal
16366.0,19,1,327.3,1030.0,4,2,2,At-Risk
16367.0,37,2,800.67,2066.0,3,3,3,At-Risk
16368.0,2,2,479.91,2067.0,5,3,2,At-Risk
16369.0,18,3,1543.33,2670.0,4,4,4,Loyal
16370.0,82,4,1301.91,3130.0,2,4,4,At-Risk
16372.0,33,2,355.73,2068.0,4,3,2,At-Risk
16374.0,66,2,458.78000000000003,2069.0,3,3,2,At-Risk
16376.0,9,2,974.96,2070.0,5,3,4,At-Risk
16377.0,267,1,676.2,1031.0,1,2,3,At-Risk
16378.0,247,3,362.95,2671.0,1,4,2,At-Risk
16379.0,4,4,2157.4,3131.0,5,4,5,Loyal
16380.0,61,1,1743.1499999999999,1032.0,3,2,4,At-Risk
16383.0,75,2,643.76,2071.0,2,3,3,At-Risk
16384.0,90,2,584.5,2072.0,2,3,3,At-Risk
16385.0,60,3,554.86,2672.0,3,4,3,At-Risk
16386.0,29,2,302.57,2073.0,4,3,2,At-Risk
16387.0,323,1,94.36,1033.0,1,2,1,At-Risk
16389.0,53,4,1382.07,3132.0,3,4,4,At-Risk
16392.0,270,1,217.89,1034.0,1,2,1,At-Risk
16393.0,2,13,3040.96,4121.0,5,5,5,High Value
16394.0,57,5,1555.34,3402.0,3,4,4,At-Risk
16395.0,61,5,1482.06,3403.0,3,4,4,At-Risk
16398.0,154,2,1705.8,2074.0,2,3,4,At-Risk
16399.0,19,2,406.21999999999997,2075.0,4,3,2,At-Risk
16400.0,95,1,303.93,1035.0,2,2,2,At-Risk
16401.0,1,12,4098.32,4086.0,5,5,5,High Value
16402.0,265,2,293.45,2076.0,1,3,2,At-Risk
16403.0,312,1,177.5,1036.0,1,2,1,At-Risk
16404.0,70,1,443.05,1037.0,3,2,2,At-Risk
16405.0,302,2,167.25,2077.0,1,3,1,At-Risk
16406.0,19,1,154.35,1038.0,4,2,1,At-Risk
16407.0,13,10,2079.68,3981.0,5,5,5,High Value
16409.0,36,5,2022.98,3404.0,3,4,4,At-Risk
16411.0,19,2,211.7,2078.0,4,3,1,At-Risk
16412.0,54,1,135.99,1039.0,3,2,1,At-Risk
16413.0,57,1,262.2,1040.0,3,2,2,At-Risk
16414.0,22,2,126.25,2079.0,4,3,1,At-Risk
16415.0,44,1,200.27,1041.0,3,2,1,At-Risk
16416.0,27,3,1051.4,2673.0,4,4,4,Loyal
16418.0,45,3,631.12,2674.0,3,4,3,At-Risk
16419.0,113,6,958.71,3581.0,2,5,4,At-Risk
16422.0,17,51,34684.4,4321.0,4,5,5,Loyal
16423.0,25,1,346.12,1042.0,4,2,2,At-Risk
16424.0,191,1,133.56,1043.0,1,2,1,At-Risk
16425.0,302,1,302.7,1044.0,1,2,2,At-Risk
16426.0,2,10,1863.76,3982.0,5,5,4,High Value
16427.0,263,2,241.06,2080.0,1,3,1,At-Risk
16429.0,106,1,284.55,1045.0,2,2,2,At-Risk
16430.0,57,1,300.85,1046.0,3,2,2,At-Risk
16431.0,213,3,623.28,2675.0,1,4,3,At-Risk
16432.0,64,1,287.4,1047.0,3,2,2,At-Risk
16433.0,28,1,184.26,1048.0,4,2,1,At-Risk
16434.0,29,7,1511.8,3728.0,4,5,4,Loyal
16438.0,6,5,798.35,3405.0,5,4,3,Loyal
16440.0,8,5,3640.67,3406.0,5,4,5,Loyal
16441.0,67,2,381.2,2081.0,3,3,2,At-Risk
16442.0,2,3,609.3,2676.0,5,4,3,Loyal
16444.0,46,4,654.67,3133.0,3,4,3,At-Risk
16445.0,34,1,230.51,1049.0,3,2,1,At-Risk
16446.0,1,2,168472.5,2082.0,5,3,5,At-Risk
16447.0,136,1,255.91,1050.0,2,2,2,At-Risk
16448.0,198,1,182.99,1051.0,1,2,1,At-Risk
16449.0,198,2,707.69,2083.0,1,3,3,At-Risk
16450.0,150,1,311.92,1052.0,2,2,2,At-Risk
16451.0,88,1,266.97,1053.0,2,2,2,At-Risk
16454.0,64,1,5.9,1054.0,3,2,1,At-Risk
16455.0,64,7,1841.18,3729.0,3,5,4,At-Risk
16456.0,99,5,2158.18,3407.0,2,4,5,At-Risk
16457.0,218,1,208.36,1055.0,1,2,1,At-Risk
16458.0,3,18,3482.7400000000002,4215.0,5,5,5,High Value
16460.0,28,3,811.23,2677.0,4,4,3,Loyal
16461.0,178,1,142.92,1056.0,2,2,1,At-Risk
16462.0,74,3,136.0,2678.0,2,4,1,At-Risk
16463.0,21,4,1422.4,3134.0,4,4,4,Loyal
16464.0,20,3,1298.66,2679.0,4,4,4,Loyal
16466.0,34,7,1595.96,3730.0,3,5,4,At-Risk
16468.0,74,1,74.9,1057.0,2,2,1,At-Risk
16469.0,24,4,625.42,3135.0,4,4,3,Loyal
16470.0,52,4,752.77,3136.0,3,4,3,At-Risk
16471.0,275,1,223.95000000000002,1058.0,1,2,1,At-Risk
16473.0,165,3,316.11,2680.0,2,4,2,At-Risk
16474.0,7,7,1810.49,3731.0,5,5,4,High Value
16475.0,88,4,544.3,3137.0,2,4,3,At-Risk
16477.0,64,7,2494.46,3732.0,3,5,5,At-Risk
16478.0,25,3,331.0,2681.0,4,4,2,Loyal
16479.0,10,2,300.83,2084.0,5,3,2,At-Risk
16480.0,76,1,769.29,1059.0,2,2,3,At-Risk
16482.0,16,1,220.62,1060.0,4,2,1,At-Risk
16483.0,192,1,139.35,1061.0,1,2,1,At-Risk
16484.0,174,2,404.3,2085.0,2,3,2,At-Risk
16485.0,77,1,363.65,1062.0,2,2,2,At-Risk
16488.0,33,3,498.8,2682.0,4,4,3,Loyal
16491.0,47,1,731.5,1063.0,3,2,3,At-Risk
16493.0,80,4,1351.63,3138.0,2,4,4,At-Risk
16494.0,297,1,826.53,1064.0,1,2,3,At-Risk
16495.0,3,3,648.26,2683.0,5,4,3,Loyal
16496.0,9,3,1599.52,2684.0,5,4,4,Loyal
16497.0,50,6,2965.69,3582.0,3,5,5,At-Risk
16498.0,161,2,100.97,2086.0,2,3,1,At-Risk
16499.0,360,2,365.45,2087.0,1,3,2,At-Risk
16500.0,5,6,400.86,3583.0,5,5,2,High Value
16503.0,107,4,1431.93,3139.0,2,4,4,At-Risk
16504.0,25,1,465.88,1065.0,4,2,2,At-Risk
16505.0,32,1,777.6,1066.0,4,2,3,At-Risk
16506.0,20,2,90.30000000000001,2088.0,4,3,1,At-Risk
16509.0,297,1,363.7,1067.0,1,2,2,At-Risk
16510.0,372,1,248.1,1068.0,1,2,2,At-Risk
16511.0,22,3,916.33,2685.0,4,4,3,Loyal
16513.0,5,4,874.59,3140.0,5,4,3,Loyal
16515.0,52,5,1624.14,3408.0,3,4,4,At-Risk
16516.0,30,1,101.69999999999999,1069.0,4,2,1,At-Risk
16517.0,277,1,162.7,1070.0,1,2,1,At-Risk
16518.0,61,2,484.32,2089.0,3,3,3,At-Risk
16519.0,25,2,212.98,2090.0,4,3,1,At-Risk
16520.0,186,3,1046.57,2686.0,1,4,4,At-Risk
16523.0,2,21,9418.470000000001,4246.0,5,5,5,High Value
16525.0,2,26,13027.45,4276.0,5,5,5,High Value
16526.0,172,1,290.36,1071.0,2,2,2,At-Risk
16527.0,81,1,228.06,1072.0,2,2,1,At-Risk
16528.0,4,1,244.41,1073.0,5,2,1,At-Risk
16529.0,190,1,455.25,1074.0,1,2,2,At-Risk
16531.0,22,7,1244.59,3733.0,4,5,4,Loyal
16532.0,18,3,6748.8,2687.0,4,4,5,Loyal
16533.0,19,3,1082.81,2688.0,4,4,4,Loyal
16535.0,5,1,593.75,1075.0,5,2,3,At-Risk
16536.0,110,1,548.12,1076.0,2,2,3,At-Risk
16539.0,3,4,1388.81,3141.0,5,4,4,Loyal
16542.0,54,1,119.62,1077.0,3,2,1,At-Risk
16545.0,165,1,339.3,1078.0,2,2,2,At-Risk
16546.0,291,2,787.15,2091.0,1,3,3,At-Risk
16549.0,10,10,4034.9,3983.0,5,5,5,High Value
16550.0,109,5,2298.97,3409.0,2,4,5,At-Risk
16551.0,96,3,922.12,2689.0,2,4,4,At-Risk
16552.0,243,2,379.73,2092.0,1,3,2,At-Risk
16553.0,163,12,5719.82,4087.0,2,5,5,At-Risk
16554.0,42,3,837.1,2690.0,3,4,3,At-Risk
16555.0,35,2,285.89,2093.0,3,3,2,At-Risk
16556.0,67,7,3313.79,3734.0,3,5,5,At-Risk
16557.0,24,2,281.85,2094.0,4,3,2,At-Risk
16558.0,1,20,8338.49,4234.0,5,5,5,High Value
16560.0,27,2,841.41,2095.0,4,3,3,At-Risk
16561.0,6,2,511.12,2096.0,5,3,3,At-Risk
16563.0,54,1,1077.74,1079.0,3,2,4,At-Risk
16565.0,364,1,173.7,1080.0,1,2,1,At-Risk
16566.0,15,5,614.66,3410.0,4,4,3,Loyal
16567.0,194,2,865.6,2097.0,1,3,3,At-Risk
16569.0,3,1,124.2,1081.0,5,2,1,At-Risk
16570.0,15,10,3738.4,3984.0,4,5,5,Loyal
16571.0,27,3,1421.69,2691.0,4,4,4,Loyal
